date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-06-02T00:00:00.000Z,125.06,125.24,124.05,124.28,59278862,122.684616735,122.8611978241,121.6938006235,121.9194320152,59278862,0.0,1.0
2021-06-03T00:00:00.000Z,123.54,124.85,123.13,124.68,76229170,121.1934875375,122.4786054643,120.7912750566,122.3118344356,76229170,0.0,1.0
2021-06-04T00:00:00.000Z,125.89,126.16,123.85,124.07,75169343,123.4988517573,123.763723391,121.4975994133,121.7134207445,75169343,0.0,1.0
2021-06-07T00:00:00.000Z,125.9,126.32,124.8321,126.17,71057550,123.5086618178,123.9206843592,122.461045456,123.7735334516,71057550,0.0,1.0
2021-06-08T00:00:00.000Z,126.74,128.46,126.2101,126.6,74403774,124.3327069006,126.0200373083,123.8128717942,124.1953660535,74403774,0.0,1.0
2021-06-09T00:00:00.000Z,127.13,127.75,126.52,127.21,56877937,124.7152992605,125.3235230121,124.1168855694,124.7937797446,56877937,0.0,1.0
2021-06-10T00:00:00.000Z,126.11,128.19,125.94,127.02,71186421,123.7146730885,125.7551656745,123.5479020598,124.6073885949,71186421,0.0,1.0
2021-06-11T00:00:00.000Z,127.35,127.44,126.1,126.53,53522373,124.9311205917,125.0194111363,123.704863028,124.1266956299,53522373,0.0,1.0
2021-06-14T00:00:00.000Z,130.48,130.54,127.07,127.82,96906490,128.0016695313,128.0605298943,124.6564388974,125.3921934357,96906490,0.0,1.0
2021-06-15T00:00:00.000Z,129.64,130.6,129.39,129.94,62746332,127.1776244484,128.1193902574,126.9323729357,127.4719262637,62746332,0.0,1.0
2021-06-16T00:00:00.000Z,130.15,130.89,128.461,130.37,91339351,127.6779375344,128.4038820122,126.0210183143,127.8937588657,91339351,0.0,1.0
2021-06-17T00:00:00.000Z,131.79,132.55,129.65,129.8,96721669,129.286787458,130.0323520568,127.187434509,127.3345854166,96721669,0.0,1.0
2021-06-18T00:00:00.000Z,130.46,131.51,130.24,130.71,108953309,127.9820494102,129.0121057638,127.766228079,128.227300923,108953309,0.0,1.0
2021-06-21T00:00:00.000Z,132.3,132.41,129.21,130.3,79663316,129.787100544,129.8950112096,126.7557918465,127.8250884421,79663316,0.0,1.0
2021-06-22T00:00:00.000Z,133.98,134.08,131.62,132.13,74783618,131.4351907097,131.5332913148,129.1200164294,129.6203295154,74783618,0.0,1.0
2021-06-23T00:00:00.000Z,133.7,134.32,133.23,133.77,60214200,131.1605090154,131.768732767,130.6994361714,131.229179439,60214200,0.0,1.0
2021-06-24T00:00:00.000Z,133.41,134.64,132.93,134.45,68710998,130.8760172606,132.0826547033,130.4051343562,131.8962635536,68710998,0.0,1.0
2021-06-25T00:00:00.000Z,133.11,133.89,132.81,133.46,70783746,130.5817154453,131.3469001651,130.28741363,130.9250675632,70783746,0.0,1.0
2021-06-28T00:00:00.000Z,134.78,135.245,133.35,133.41,62111303,132.2199955505,132.6761633642,130.8171568976,130.8760172606,62111303,0.0,1.0
2021-06-29T00:00:00.000Z,136.33,136.49,134.35,134.8,64556081,133.7405549295,133.8975158976,131.7981629485,132.2396156715,64556081,0.0,1.0
2021-06-30T00:00:00.000Z,136.96,137.41,135.87,136.17,63261393,134.3585887416,134.8000414645,133.289292146,133.5835939613,63261393,0.0,1.0
2021-07-01T00:00:00.000Z,137.27,137.33,135.76,136.6,52485781,134.6627006174,134.7215609804,133.1813814804,134.0054265632,52485781,0.0,1.0
2021-07-02T00:00:00.000Z,139.96,140.0,137.745,137.9,78945572,137.3016068945,137.3408471365,135.1286784916,135.2807344295,78945572,0.0,1.0
2021-07-06T00:00:00.000Z,142.02,143.15,140.07,140.07,108181793,139.3224793595,140.4310161971,137.4095175601,137.4095175601,108181793,0.0,1.0
2021-07-07T00:00:00.000Z,144.57,144.89,142.66,143.535,104911589,141.8240447895,142.1379667258,139.9503232321,140.8087035267,104911589,0.0,1.0
2021-07-08T00:00:00.000Z,143.24,144.06,140.665,141.58,105575458,140.5193067417,141.3237317035,137.9932161604,138.8908366971,105575458,0.0,1.0
2021-07-09T00:00:00.000Z,145.11,145.65,142.6522,142.75,99890800,142.353788057,142.8835313246,139.9426713849,140.0386137767,99890800,0.0,1.0
2021-07-12T00:00:00.000Z,144.5,146.32,144.0,146.21,76299719,141.7553743659,143.5408053787,141.2648713404,143.4328947131,76299719,0.0,1.0
2021-07-13T00:00:00.000Z,145.64,147.46,143.63,144.03,100827099,142.873721264,144.6591522768,140.9018991016,141.294301522,100827099,0.0,1.0
2021-07-14T00:00:00.000Z,149.15,149.57,147.68,148.1,127050785,146.317052503,146.7290750444,144.874973608,145.2869961494,127050785,0.0,1.0
2021-07-15T00:00:00.000Z,148.48,150.0,147.09,149.24,106820297,145.6597784488,147.1509076463,144.296180038,146.4053430476,106820297,0.0,1.0
2021-07-16T00:00:00.000Z,146.39,149.76,145.88,148.46,93251426,143.6094758023,146.9154661941,143.1091627163,145.6401583278,93251426,0.0,1.0
2021-07-19T00:00:00.000Z,142.45,144.07,141.67,143.75,121434571,139.7443119614,141.333541764,138.9791272417,141.0196198277,121434571,0.0,1.0
2021-07-20T00:00:00.000Z,146.15,147.0997,142.96,143.46,96350036,143.37403435,144.3056957967,140.2446250474,140.7351280729,96350036,0.0,1.0
2021-07-21T00:00:00.000Z,145.4,146.13,144.63,145.53,74993460,142.6382798118,143.354414229,141.8829051526,142.7658105984,74993460,0.0,1.0
2021-07-22T00:00:00.000Z,146.8,148.195,145.81,145.935,77338156,144.0116882832,145.3801917243,143.0404922927,143.1631180491,77338156,0.0,1.0
2021-07-23T00:00:00.000Z,148.56,148.7177,146.92,147.55,71447416,145.7382589329,145.8929635871,144.1294090093,144.7474428214,71447416,0.0,1.0
2021-07-26T00:00:00.000Z,148.99,149.83,147.7,148.27,72434089,146.1600915348,146.9841366176,144.8945937291,145.4537671781,72434089,0.0,1.0
2021-07-27T00:00:00.000Z,146.77,149.21,145.55,149.12,104818578,143.9822581016,146.375912866,142.7854307195,146.2876223214,104818578,0.0,1.0
2021-07-28T00:00:00.000Z,144.98,146.97,142.54,144.81,118931191,142.2262572704,144.1784593118,139.832602506,142.0594862417,118931191,0.0,1.0
2021-07-29T00:00:00.000Z,145.64,146.55,144.58,144.685,54323047,142.873721264,143.7664367704,141.83385485,141.9368604854,54323047,0.0,1.0
2021-07-30T00:00:00.000Z,145.86,146.33,144.11,144.38,70440626,143.0895425953,143.5506154392,141.3727820061,141.6376536398,70440626,0.0,1.0
2021-08-02T00:00:00.000Z,145.52,146.95,145.25,146.36,62879961,142.7560005379,144.1588391908,142.4911289042,143.5800456207,62879961,0.0,1.0
2021-08-03T00:00:00.000Z,147.36,148.045,145.18,145.81,64786618,144.5610516717,145.2330408166,142.4224584806,143.0404922927,64786618,0.0,1.0
2021-08-04T00:00:00.000Z,146.95,147.79,146.28,147.27,56368271,144.1588391908,144.9828842736,143.5015651367,144.4727611271,56368271,0.0,1.0
2021-08-05T00:00:00.000Z,147.06,147.84,146.17,146.98,46397674,144.2667498564,145.0319345762,143.3936544711,144.1882693724,46397674,0.0,1.0
2021-08-06T00:00:00.000Z,146.14,147.11,145.63,146.35,54126813,143.5800456207,144.533053998,143.0789793605,143.786367022,54126813,0.22,1.0
2021-08-09T00:00:00.000Z,146.09,146.7,145.52,146.2,48908689,143.5309214776,144.1302360241,142.9709062456,143.6389945925,48908689,0.0,1.0
2021-08-10T00:00:00.000Z,145.6,147.71,145.3,146.44,69023081,143.0495048746,145.1225437159,142.7547600157,143.8747904797,69023081,0.0,1.0
2021-08-11T00:00:00.000Z,145.86,146.72,145.53,146.05,48493463,143.3049504191,144.1498856814,142.9807310742,143.4916221631,48493463,0.0,1.0
2021-08-12T00:00:00.000Z,148.89,149.05,145.84,146.19,73779113,146.2818734944,146.4390707525,143.2853007618,143.6291697639,73779113,0.0,1.0
2021-08-13T00:00:00.000Z,149.1,149.4444,148.27,148.97,58846293,146.4881948957,146.8265619937,145.6727341193,146.3604721235,58846293,0.0,1.0
2021-08-16T00:00:00.000Z,151.12,151.19,146.47,148.535,103558782,148.4728102792,148.5415840797,143.9042649656,145.933092078,103558782,0.0,1.0
2021-08-17T00:00:00.000Z,150.19,151.68,149.09,150.23,92229735,147.5591012165,149.0230006826,146.478370067,147.598400531,92229735,0.0,1.0
2021-08-18T00:00:00.000Z,146.36,150.72,146.15,149.8,86325990,143.7961918506,148.079817134,143.5898704494,147.1759328999,86325990,0.0,1.0
2021-08-19T00:00:00.000Z,146.7,148.0,144.5,145.03,86960310,144.1302360241,145.4074637462,141.9687737252,142.4894896427,86960310,0.0,1.0
2021-08-20T00:00:00.000Z,148.19,148.5,146.78,147.44,60549630,145.5941354902,145.8987051778,144.2088346532,144.8572733428,60549630,0.0,1.0
2021-08-23T00:00:00.000Z,149.71,150.19,147.89,148.31,60131810,147.0875094422,147.5591012165,145.2993906313,145.7120334338,60131810,0.0,1.0
2021-08-24T00:00:00.000Z,149.62,150.86,149.15,149.45,48606428,146.9990859845,148.2173647348,146.5373190388,146.8320638978,48606428,0.0,1.0
2021-08-25T00:00:00.000Z,148.36,150.32,147.8,149.81,58991297,145.7611575769,147.6868239887,145.2109671736,147.1857577285,58991297,0.0,1.0
2021-08-26T00:00:00.000Z,147.54,149.12,147.51,148.35,48597195,144.9555216292,146.5078445529,144.9260471433,145.7513327483,48597195,0.0,1.0
2021-08-27T00:00:00.000Z,148.6,148.75,146.83,147.48,55802388,145.9969534641,146.1443258936,144.2579587963,144.8965726574,55802388,0.0,1.0
2021-08-30T00:00:00.000Z,153.12,153.49,148.61,149.0,90956723,150.4377760055,150.8012946649,146.0067782927,146.3899466094,90956723,0.0,1.0
2021-08-31T00:00:00.000Z,151.83,152.8,151.29,152.66,86453117,149.1703731121,150.1233814893,148.639832366,149.9858338885,86453117,0.0,1.0
2021-09-01T00:00:00.000Z,152.51,154.98,152.34,152.83,80313711,149.838461459,152.265194131,149.6714393723,150.1528559752,80313711,0.0,1.0
2021-09-02T00:00:00.000Z,153.65,154.72,152.4,153.87,71171317,150.958491923,152.0097485866,149.7303883441,151.1746381529,71171317,0.0,1.0
2021-09-03T00:00:00.000Z,154.3,154.63,153.09,153.76,57866066,151.5971057841,151.9213251289,150.4083015196,151.066565038,57866066,0.0,1.0
2021-09-07T00:00:00.000Z,156.69,157.26,154.39,154.97,82278261,153.945239827,154.505255059,151.6855292417,152.2553693024,82278261,0.0,1.0
2021-09-08T00:00:00.000Z,155.11,157.04,153.975,156.98,74420207,152.3929169032,154.2891088291,151.2777988535,154.2301598573,74420207,0.0,1.0
2021-09-09T00:00:00.000Z,154.07,156.11,153.95,155.49,57305730,151.3711347255,153.3753997664,151.253236782,152.7662603912,57305730,0.0,1.0
2021-09-10T00:00:00.000Z,148.97,155.48,148.7,155.0,140893235,146.3604721235,152.7564355626,146.0952017504,152.2848437883,140893235,0.0,1.0
2021-09-13T00:00:00.000Z,149.55,151.42,148.75,150.63,102404329,146.9303121841,148.7675551382,146.1443258936,147.9913936763,102404329,0.0,1.0
2021-09-14T00:00:00.000Z,148.12,151.07,146.91,150.35,109296295,145.5253616898,148.4236861361,144.3365574254,147.7162984746,109296295,0.0,1.0
2021-09-15T00:00:00.000Z,149.03,149.44,146.37,148.56,83281315,146.4194210953,146.8222390691,143.8060166793,145.9576541496,83281315,0.0,1.0
2021-09-16T00:00:00.000Z,148.79,148.97,147.221,148.44,68034149,146.1836252081,146.3604721235,144.6421095958,145.839756206,68034149,0.0,1.0
2021-09-17T00:00:00.000Z,146.06,148.82,145.76,148.82,129868824,143.5014469917,146.213099694,143.2067021328,146.213099694,129868824,0.0,1.0
2021-09-20T00:00:00.000Z,142.94,144.84,141.27,143.8,123478863,140.4361004587,142.3028178987,138.7953540772,141.281035721,123478863,0.0,1.0
2021-09-21T00:00:00.000Z,143.43,144.6,142.78,143.93,75833962,140.9175170616,142.0670220115,140.2789032006,141.4087584932,75833962,0.0,1.0
2021-09-22T00:00:00.000Z,145.85,146.43,143.7001,144.45,76404341,143.2951255904,143.8649656511,141.1828856829,141.919649582,76404341,0.0,1.0
2021-09-23T00:00:00.000Z,146.83,147.08,145.64,146.65,64838170,144.2579587963,144.5035795121,143.0888041892,144.081111881,64838170,0.0,1.0
2021-09-24T00:00:00.000Z,146.92,147.4701,145.56,145.66,53477869,144.346382254,144.886846077,143.0102055601,143.1084538464,53477869,0.0,1.0
2021-09-27T00:00:00.000Z,145.37,145.96,143.82,145.47,74150729,142.8235338161,143.4031987054,141.3006853782,142.9217821024,74150729,0.0,1.0
2021-09-28T00:00:00.000Z,141.91,144.75,141.69,143.25,108972340,139.4241431096,142.214394441,139.2079968797,140.7406701462,108972340,0.0,1.0
2021-09-29T00:00:00.000Z,142.83,144.45,142.03,142.47,74602044,140.3280273437,141.919649582,139.5420410532,139.974333513,74602044,0.0,1.0
2021-09-30T00:00:00.000Z,141.5,144.378,141.28,143.66,89056664,139.0213251357,141.8489108159,138.8051789058,141.1434881201,89056664,0.0,1.0
2021-10-01T00:00:00.000Z,142.65,142.92,139.1101,141.9,94639581,140.1511804284,140.4164508014,136.6732893411,139.414318281,94639581,0.0,1.0
2021-10-04T00:00:00.000Z,139.14,142.21,138.27,141.76,98322008,136.7026655787,139.7188879686,135.8479054878,139.2767706802,98322008,0.0,1.0
2021-10-05T00:00:00.000Z,141.11,142.24,139.36,139.49,80861062,138.6381568191,139.7483624545,136.9188118086,137.0465345808,80861062,0.0,1.0
2021-10-06T00:00:00.000Z,142.0,142.15,138.37,139.47,83221119,139.5125665673,139.6599389968,135.9461537741,137.0268849235,83221119,0.0,1.0
2021-10-07T00:00:00.000Z,143.29,144.215,142.72,143.06,61732656,140.7799694608,141.6887661092,140.2199542288,140.5539984022,61732656,0.0,1.0
2021-10-08T00:00:00.000Z,142.9,144.1781,142.56,144.03,58773155,140.3968011441,141.6525124915,140.0627569707,141.5070067795,58773155,0.0,1.0
2021-10-11T00:00:00.000Z,142.81,144.81,141.81,142.27,64452219,140.3083776865,142.2733434128,139.3258948233,139.7778369404,64452219,0.0,1.0
2021-10-12T00:00:00.000Z,141.51,143.25,141.0401,143.23,73035859,139.0311499644,140.7406701462,138.569481267,140.721020489,73035859,0.0,1.0
2021-10-13T00:00:00.000Z,140.91,141.4,139.2,141.235,78762721,138.4416602465,138.9230768494,136.7616145505,138.760967177,78762721,0.0,1.0
2021-10-14T00:00:00.000Z,143.76,143.88,141.51,142.11,69907100,141.2417364065,141.35963435,139.0311499644,139.6206396823,69907100,0.0,1.0
2021-10-15T00:00:00.000Z,144.84,144.895,143.51,143.77,67940334,142.3028178987,142.3568544561,140.9961156907,141.2515612351,67940334,0.0,1.0
2021-10-18T00:00:00.000Z,146.55,146.84,143.16,143.445,85589175,143.9828635946,144.267783625,140.6522466886,140.9322543046,85589175,0.0,1.0
2021-10-19T00:00:00.000Z,148.76,149.17,146.55,147.01,76378894,146.1541507222,146.5569686961,143.9828635946,144.4348057117,76378894,0.0,1.0
2021-10-20T00:00:00.000Z,149.26,149.7539,148.12,148.7,58418788,146.6453921538,147.1306404399,145.5253616898,146.0952017504,58418788,0.0,1.0
2021-10-21T00:00:00.000Z,149.48,149.64,147.87,148.81,61420990,146.8615383837,147.0187356418,145.279740974,146.2032748654,61420990,0.0,1.0
2021-10-22T00:00:00.000Z,148.69,150.18,148.64,149.69,58883443,146.0853769218,147.5492763879,146.0362527786,147.0678597849,58883443,0.0,1.0
2021-10-25T00:00:00.000Z,148.64,149.37,147.6211,148.68,50720556,146.0362527786,146.7534652687,145.0352009894,146.0755520932,50720556,0.0,1.0
2021-10-26T00:00:00.000Z,149.32,150.84,149.0101,149.33,60893395,146.7043411256,148.1977150776,146.3998696863,146.7141659542,60893395,0.0,1.0
2021-10-27T00:00:00.000Z,148.85,149.73,148.49,149.36,56094929,146.2425741799,147.1071590995,145.8888803492,146.7436404401,56094929,0.0,1.0
2021-10-28T00:00:00.000Z,152.57,153.165,149.72,149.82,100077888,149.8974104308,150.4819877344,147.0973342708,147.1955825571,100077888,0.0,1.0
2021-10-29T00:00:00.000Z,149.8,149.94,146.4128,147.215,124953168,147.1759328999,147.3134805007,143.8480669458,144.6362146986,124953168,0.0,1.0
2021-11-01T00:00:00.000Z,148.96,149.7,147.8,148.985,73396551,146.3506472948,147.0776846136,145.2109671736,146.3752093664,73396551,0.0,1.0
2021-11-02T00:00:00.000Z,150.02,151.57,148.65,148.66,68922374,147.3920791298,148.9149275677,146.0460776073,146.0559024359,68922374,0.0,1.0
2021-11-03T00:00:00.000Z,151.49,151.97,149.82,150.39,54511534,148.8363289386,149.3079207129,147.1955825571,147.7555977891,54511534,0.0,1.0
2021-11-04T00:00:00.000Z,150.96,152.43,150.64,151.58,60394616,148.3156130211,149.75986283,148.0012185049,148.9247523963,60394616,0.0,1.0
2021-11-05T00:00:00.000Z,151.28,152.2,150.06,151.89,65463883,148.8461537672,149.7513524813,147.6457815594,149.4463398711,65463883,0.22,1.0
2021-11-08T00:00:00.000Z,150.44,151.57,150.16,151.41,55020868,148.0196679848,149.1314881445,147.744172724,148.9740622812,55020868,0.0,1.0
2021-11-09T00:00:00.000Z,150.81,151.428,150.0601,150.2,56573449,148.3837152937,148.9917726908,147.6458799506,147.7835291898,56573449,0.0,1.0
2021-11-10T00:00:00.000Z,147.92,150.13,147.85,150.02,65187092,145.5402106376,147.7146553746,145.4713368224,147.6064250936,65187092,0.0,1.0
2021-11-11T00:00:00.000Z,147.87,149.43,147.681,148.96,40999950,145.4910150553,147.0259172226,145.3050557542,146.5634787491,40999950,0.0,1.0
2021-11-12T00:00:00.000Z,149.99,150.4,147.48,148.43,63245197,147.5769077442,147.980311519,145.1072895134,146.0420055769,63245197,0.0,1.0
2021-11-15T00:00:00.000Z,150.0,151.88,149.43,150.37,59222803,147.5867468607,149.4365007547,147.0259172226,147.9507941696,59222803,0.0,1.0
2021-11-16T00:00:00.000Z,151.0,151.488,149.34,149.94,59256210,148.5706585064,149.0508073895,146.9373651745,147.5277121619,59256210,0.0,1.0
2021-11-17T00:00:00.000Z,153.49,155.0,150.99,150.995,88807000,151.0205985043,152.5063050894,148.56081939,148.5657389482,88807000,0.0,1.0
2021-11-18T00:00:00.000Z,157.87,158.67,153.05,153.71,137827673,155.3301315126,156.1172608292,150.5876773802,151.2370590664,137827673,0.0,1.0
2021-11-19T00:00:00.000Z,160.55,161.02,156.5328,157.65,117305597,157.9670147232,158.4294531967,154.01444486,155.1136709506,117305597,0.0,1.0
2021-11-22T00:00:00.000Z,161.02,165.7,161.0,161.68,117467889,158.4294531967,163.0341596988,158.4097749638,159.0788348829,117467889,0.0,1.0
2021-11-23T00:00:00.000Z,161.41,161.8,159.0601,161.12,96041899,158.8131787386,159.1969042804,156.5010847622,158.5278443613,96041899,0.0,1.0
2021-11-24T00:00:00.000Z,161.94,162.14,159.64,160.75,69463623,159.3346519108,159.5314342399,157.0716551256,158.1637970524,69463623,0.0,1.0
2021-11-26T00:00:00.000Z,156.81,160.45,156.36,159.565,76959752,154.2871851682,157.8686235587,153.8444249276,156.9978617522,76959752,0.0,1.0
2021-11-29T00:00:00.000Z,160.24,161.19,158.7901,159.37,88748217,157.662002113,158.5967181765,156.2354286179,156.8059989813,88748217,0.0,1.0
2021-11-30T00:00:00.000Z,165.3,165.52,159.92,159.985,174048056,162.6405950405,162.8570556025,157.3471503864,157.4111046434,174048056,0.0,1.0
2021-12-01T00:00:00.000Z,164.77,170.3,164.53,167.48,152423003,162.1191218682,167.5601532692,161.8829830733,164.7855224282,152423003,0.0,1.0
2021-12-02T00:00:00.000Z,163.76,164.2,157.8,158.735,136739174,161.125371106,161.5582922302,155.2612576974,156.1812150862,136739174,0.0,1.0
2021-12-03T00:00:00.000Z,161.84,164.96,159.72,164.02,118023116,159.2362607462,162.3060650809,157.1503680573,161.3811881339,118023116,0.0,1.0
2021-12-06T00:00:00.000Z,165.32,167.8799,164.28,164.29,107496982,162.6602732734,165.1789886953,161.6370051618,161.6468442783,107496982,0.0,1.0
2021-12-07T00:00:00.000Z,171.18,171.58,168.34,169.08,120405352,168.4259955174,168.8195601757,165.6316864435,166.3597810614,120405352,0.0,1.0
2021-12-08T00:00:00.000Z,175.08,175.96,170.7,172.125,116998901,172.2632509358,173.129093184,167.9537179275,169.3557920226,116998901,0.0,1.0
2021-12-09T00:00:00.000Z,174.56,176.75,173.92,174.91,108923739,171.75161688,173.9063833842,171.1219134267,172.095985956,108923739,0.0,1.0
2021-12-10T00:00:00.000Z,179.45,179.63,174.69,175.205,115402731,176.5629448277,176.7400489239,171.879525394,172.3862398915,115402731,0.0,1.0
2021-12-13T00:00:00.000Z,175.74,182.13,175.53,181.115,153237019,172.912632622,179.1998280382,172.7060111764,178.2011577178,153237019,0.0,1.0
2021-12-14T00:00:00.000Z,174.33,177.74,172.21,175.25,139380382,171.5253172015,174.8804559135,169.4394245125,172.4305159156,139380382,0.0,1.0
2021-12-15T00:00:00.000Z,179.3,179.5,172.3108,175.11,131063257,176.4153580808,176.61214041,169.5386028064,172.2927682852,131063257,0.0,1.0
2021-12-16T00:00:00.000Z,172.26,181.14,170.75,179.28,150185843,169.4886200948,178.225755509,168.0029135098,176.3956798479,150185843,0.0,1.0
2021-12-17T00:00:00.000Z,171.14,173.47,169.69,169.93,195923441,168.3866390516,170.6791531862,166.9599671653,167.1961059602,195923441,0.0,1.0
2021-12-20T00:00:00.000Z,169.75,170.58,167.46,168.28,107499114,167.019001864,167.83564853,164.7658441953,165.5726517448,107499114,0.0,1.0
2021-12-21T00:00:00.000Z,172.99,173.2,169.12,171.555,91185905,170.2068755962,170.4134970418,166.3991375272,168.7949623846,91185905,0.0,1.0
2021-12-22T00:00:00.000Z,175.64,175.86,172.15,173.04,92135303,172.8142414574,173.0307020195,169.3803898138,170.2560711785,92135303,0.0,1.0
2021-12-23T00:00:00.000Z,176.28,176.8499,175.27,175.85,68356567,173.4439449107,174.0046761576,172.4501941485,173.020862903,68356567,0.0,1.0
2021-12-27T00:00:00.000Z,180.33,180.42,177.07,177.085,74919582,177.4287870759,177.517339124,174.2212351108,174.2359937855,74919582,0.0,1.0
2021-12-28T00:00:00.000Z,179.29,181.33,178.53,180.16,79144339,176.4055189644,178.4126987217,175.6577461136,177.2615220961,79144339,0.0,1.0
2021-12-29T00:00:00.000Z,179.38,180.63,178.14,179.33,62348931,176.4940710125,177.7239605696,175.2740205718,176.4448754302,62348931,0.0,1.0
2021-12-30T00:00:00.000Z,178.2,180.57,178.09,179.47,59773014,175.3330552705,177.6649258709,175.2248249895,176.5826230606,59773014,0.0,1.0
2021-12-31T00:00:00.000Z,177.57,179.23,177.26,178.085,61661433,174.7131909337,176.3464842656,174.4081783235,175.2199054312,61661433,0.0,1.0
2022-01-03T00:00:00.000Z,182.01,182.88,177.71,177.83,104701220,179.0817586408,179.9377617726,174.8509385641,174.9690079616,104701220,0.0,1.0
2022-01-04T00:00:00.000Z,179.7,182.94,179.12,182.63,99310438,176.8089227391,179.9967964713,176.2382539846,179.6917838611,99310438,0.0,1.0
2022-01-05T00:00:00.000Z,174.92,180.17,174.64,179.61,94537602,172.1058250725,177.2713612126,171.8303298117,176.720370691,94537602,0.0,1.0
2022-01-06T00:00:00.000Z,172.0,175.3,171.64,172.7,96903955,169.2328030669,172.4797114979,168.8785948745,169.9215412189,96903955,0.0,1.0
2022-01-07T00:00:00.000Z,172.17,174.14,171.03,172.89,86709147,169.4000680467,171.3383739888,168.2784087706,170.1084844316,86709147,0.0,1.0
2022-01-10T00:00:00.000Z,172.19,172.5,168.17,169.08,106765552,169.4197462796,169.7247588898,165.4644214637,166.3597810614,106765552,0.0,1.0
2022-01-11T00:00:00.000Z,175.08,175.18,170.82,172.32,75937685,172.2632509358,172.3616421004,168.071787325,169.5476547936,75937685,0.0,1.0
2022-01-12T00:00:00.000Z,175.53,177.18,174.82,176.12,74805173,172.7060111764,174.3294653918,172.0074339079,173.2865190474,74805173,0.0,1.0
2022-01-13T00:00:00.000Z,172.19,176.62,171.79,175.78,84505760,169.4197462796,173.7784748702,169.0261816213,172.9519890878,84505760,0.0,1.0
2022-01-14T00:00:00.000Z,173.07,173.78,171.09,171.34,80440780,170.2855885279,170.9841657963,168.3374434693,168.5834213807,80440780,0.0,1.0
2022-01-18T00:00:00.000Z,169.8,172.54,169.405,171.51,90500236,167.0681974463,169.7641153556,166.6795523462,168.7506863605,90500236,0.0,1.0
2022-01-19T00:00:00.000Z,166.23,171.08,165.94,170.0,92914792,163.555632871,168.3276043528,163.2702984938,167.2649797754,92914792,0.0,1.0
2022-01-20T00:00:00.000Z,164.51,169.68,164.18,166.98,91420515,161.8633048403,166.9501280488,161.5386139973,164.2935666053,91420515,0.0,1.0
2022-01-21T00:00:00.000Z,162.41,166.33,162.3,164.415,122848858,159.7970903843,163.6540240356,159.6888601033,161.769833234,122848858,0.0,1.0
2022-01-24T00:00:00.000Z,161.62,162.3,154.7,160.02,162706686,159.0198001842,159.6888601033,152.2111315957,157.445541551,162706686,0.0,1.0
2022-01-25T00:00:00.000Z,159.78,162.76,157.02,158.98,115798367,157.209402756,160.1414594603,154.4938066138,156.4222734394,115798367,0.0,1.0
2022-01-26T00:00:00.000Z,159.69,164.3894,157.82,163.5,108275308,157.1208507079,161.7446450959,155.2809359304,160.8695540782,108275308,0.0,1.0
2022-01-27T00:00:00.000Z,159.22,163.84,158.28,162.45,121954638,156.6584122344,161.2040840377,155.7335352874,159.8364468501,121954638,0.0,1.0
2022-01-28T00:00:00.000Z,170.33,170.35,162.8,165.71,179935660,167.5896706185,167.6093488515,160.1808159261,163.0439988152,179935660,0.0,1.0
2022-01-31T00:00:00.000Z,174.78,175.0,169.51,170.16,115541590,171.9680774421,172.1845380041,166.782863069,167.4224056388,115541590,0.0,1.0
2022-02-01T00:00:00.000Z,174.61,174.84,172.31,174.01,86213911,171.8008124623,172.0271121408,169.5378156771,171.2104654749,86213911,0.0,1.0
2022-02-02T00:00:00.000Z,175.84,175.88,173.33,174.745,84914256,173.0110237866,173.0503802524,170.5414055558,171.9336405345,84914256,0.0,1.0
2022-02-03T00:00:00.000Z,172.9,176.2399,172.12,174.48,89418074,170.1183235481,173.4044900537,169.3508724644,171.6729039484,89418074,0.0,1.0
2022-02-04T00:00:00.000Z,172.39,174.1,170.68,171.68,82465400,169.8329891708,171.5176252372,168.1483531044,169.1335203947,82465400,0.22,1.0
2022-02-07T00:00:00.000Z,171.66,173.9458,170.95,172.86,77251204,169.1138170489,171.365712441,168.4143482728,170.2960177973,77251204,0.0,1.0
2022-02-08T00:00:00.000Z,174.83,175.35,171.43,171.73,74829217,172.2367973591,172.74908435,168.8872285722,169.1827787592,74829217,0.0,1.0
2022-02-09T00:00:00.000Z,176.28,176.65,174.9,176.05,71285038,173.66528993,174.0298018274,172.3057590694,173.4387014532,71285038,0.0,1.0
2022-02-10T00:00:00.000Z,172.12,175.48,171.55,174.14,90865899,169.5669940024,172.8771560978,169.005448647,171.5570319288,90865899,0.0,1.0
2022-02-11T00:00:00.000Z,168.64,173.08,168.04,172.33,98670687,166.1386118323,170.5127546011,165.5475114581,169.7738791334,98670687,0.0,1.0
2022-02-14T00:00:00.000Z,168.88,169.58,166.56,167.37,86185530,166.375051982,167.0646690851,164.0894638685,164.8874493736,86185530,0.0,1.0
2022-02-15T00:00:00.000Z,172.79,172.95,170.25,170.97,64286320,170.2270560869,170.3846828534,167.7247311696,168.4340516186,64286320,0.0,1.0
2022-02-16T00:00:00.000Z,172.55,173.34,170.05,171.85,61177398,169.9906159373,170.7688980966,167.5276977116,169.3009988341,61177398,0.0,1.0
2022-02-17T00:00:00.000Z,168.88,171.91,168.47,171.03,69589344,166.375051982,169.3601088715,165.9711333929,168.493161656,69589344,0.0,1.0
